ticker,matched_market_date,sentiment_mean,close,daily_return,article_count,ai_innovation,collaboration,leadership,regulation,litigation
META,2025-06-06,0.5118,697.71,0.0191,1,0,1,0,0,0
META,2025-06-11,0.0812,694.14,-0.0118,1,1,0,0,0,0
META,2025-06-12,0.2145,693.36,-0.0011,1,0,0,0,0,0
META,2025-06-16,0.22816666666666666,702.12,0.029,3,2,0,0,0,0
META,2025-06-17,0.1509,697.23,-0.007,1,0,0,1,0,0
META,2025-06-18,0.0349,695.77,-0.0021,2,1,0,0,1,0
META,2025-06-20,-0.02764999999999998,682.35,-0.0193,2,0,1,0,0,0
META,2025-06-23,-0.2717,698.53,0.0237,2,1,0,0,0,1
META,2025-06-24,0.205,712.2,0.0196,1,0,0,1,0,0
META,2025-06-26,0.2704,726.09,0.0246,1,0,1,0,0,0
META,2025-06-27,0.2424,733.63,0.0104,1,1,0,0,0,0
META,2025-07-01,0.0531,719.22,-0.0256,1,0,0,0,1,0
META,2025-07-02,-0.6362,713.57,-0.0079,1,0,0,0,0,1
META,2025-07-07,0.2786,718.35,-0.0009,1,1,0,0,0,0
META,2025-07-08,-0.10830000000000001,720.67,0.0032,2,0,1,0,0,1
META,2025-07-15,0.3584,710.39,-0.0146,1,0,0,0,0,0
META,2025-07-17,0.4253,701.41,-0.0021,1,1,0,0,0,0
META,2025-07-18,0.0082,704.28,0.0041,1,0,1,0,0,0
META,2025-07-23,0.3666,713.58,0.0124,1,0,0,0,0,0
META,2025-07-28,0.030350000000000002,717.63,0.0069,2,1,0,0,0,0
META,2025-07-29,-0.363,700.0,-0.0246,1,0,0,0,0,1
META,2025-07-30,0.19285000000000002,695.21,-0.0068,2,1,0,0,0,0
META,2025-08-01,0.20986666666666665,750.01,-0.0303,3,0,3,0,0,0
META,2025-08-13,0.3643,780.08,-0.0126,1,0,1,0,0,0
META,2025-08-14,0.4149,782.13,0.0026,1,0,1,0,0,0
META,2025-08-15,0.3574,785.23,0.004,1,0,0,0,0,0
META,2025-08-18,-0.0591,767.37,-0.0227,1,0,1,0,0,0
META,2025-08-19,0.1541,751.48,-0.0207,1,0,1,0,0,0
META,2025-08-20,0.3796,747.72,-0.005,1,0,1,0,0,0
META,2025-08-21,0.1917,739.1,-0.0115,1,1,0,0,0,0
META,2025-08-25,0.0285,753.3,-0.002,1,0,0,0,0,0
META,2025-09-04,0.4123,748.65,0.0157,1,1,0,0,0,0
META,2025-09-05,0.822,752.45,0.0051,1,1,0,0,0,0
META,2025-09-09,0.4044,765.7,0.0178,1,1,0,0,0,0
META,2025-09-11,0.44329999999999997,750.9,-0.0014,2,0,1,1,0,0
META,2025-09-15,0.0922,764.7,0.0121,2,0,1,0,0,0
META,2025-09-17,0.4619,775.72,-0.0042,1,0,1,0,0,0
META,2025-09-18,0.2274,780.25,0.0058,2,0,1,1,0,0
META,2025-09-19,0.279,778.38,-0.0024,2,2,0,0,0,0
META,2025-10-03,0.161,710.56,-0.0227,1,1,0,0,0,0
META,2025-10-06,0.35625,715.66,0.0072,2,1,1,0,0,0
META,2025-10-07,0.3663,713.08,-0.0036,1,1,0,0,0,0
META,2025-10-10,0.25745999999999997,705.3,-0.0385,15,2,8,1,1,0
META,2025-10-13,0.3087020408163265,715.7,0.0147,49,31,4,2,5,0
META,2025-10-14,0.2999897435897436,708.65,-0.0099,39,25,6,2,0,0
META,2025-10-15,0.17940740740740743,717.55,0.0126,54,27,11,5,6,1
META,2025-10-16,0.13341511627906977,712.07,-0.0076,86,42,20,7,7,2
META,2025-10-17,0.21710672268907563,716.92,0.0068,119,44,50,15,1,3
META,2025-10-20,0.12395,732.17,0.0213,4,1,1,0,0,0
META,2025-10-21,0.24806666666666666,733.27,0.0015,3,1,1,0,0,0
META,2025-10-22,-0.1923,733.41,0.0002,2,0,1,0,0,0
META,2025-10-23,0.51795,734.0,0.0008,2,1,1,0,0,0
META,2025-10-24,0.10464999999999999,738.36,0.0059,4,1,2,1,0,0
META,2025-10-29,0.1328,751.67,0.0003,2,1,0,0,1,0
META,2025-10-30,-0.017339999999999994,666.47,-0.1133,5,3,0,0,0,0
META,2025-10-31,-0.0668,648.35,-0.0272,7,3,0,0,1,0
META,2025-11-03,0.27904,637.71,-0.0164,5,1,1,0,2,0
META,2025-11-04,0.05778000000000001,627.32,-0.0163,5,1,1,0,2,0
META,2025-11-05,0.12096,635.95,0.0138,5,1,0,2,1,0
META,2025-11-06,0.09094000000000001,618.94,-0.0267,5,1,1,1,1,0
META,2025-11-07,0.06889,621.71,0.0045,10,1,1,1,0,3
META,2025-11-10,0.2382,631.76,0.0162,2,1,0,0,1,0
META,2025-11-11,-0.161,627.08,-0.0074,2,2,0,0,0,0
META,2025-11-12,0.15603333333333333,609.01,-0.0288,3,0,1,0,1,0
META,2025-11-13,0.3451,609.89,0.0014,1,0,0,0,0,0
META,2025-11-14,0.018666666666666647,609.46,-0.0007,3,0,0,2,1,0
META,2025-11-17,0.22173333333333334,602.01,-0.0122,3,2,0,0,0,0
META,2025-11-18,0.2533,597.69,-0.0072,1,1,0,0,0,0
META,2025-11-19,0.340325,590.32,-0.0123,4,3,1,0,0,0
META,2025-11-20,0.19613999999999998,589.15,-0.002,5,1,1,1,1,0
META,2025-11-21,0.0312875,594.25,0.0087,8,2,1,0,1,1
META,2025-11-24,0.1527625,613.05,0.0316,8,3,4,1,0,0
META,2025-11-25,0.0749095238095238,636.22,0.0378,21,14,2,0,1,0
META,2025-11-26,0.13523076923076924,633.61,-0.0041,13,11,0,0,1,0
META,2025-11-28,0.0859125,647.95,0.0226,8,4,0,0,3,0
META,2025-12-01,0.2904,640.87,-0.0109,10,8,0,0,0,0
META,2025-12-02,0.11598571428571428,647.1,0.0097,7,5,1,0,0,0
META,2025-12-03,0.19338571428571427,639.6,-0.0116,7,2,2,2,1,0
META,2025-12-04,0.0484125,661.53,0.0343,8,2,0,2,3,0
META,2025-12-05,0.0709923076923077,673.42,0.018,13,2,5,1,3,1
META,2025-12-08,0.23083333333333333,666.8,-0.0098,6,3,3,0,0,0
META,2025-12-09,0.12298571428571428,656.96,-0.0148,7,3,0,0,0,0
META,2025-12-10,0.09126666666666668,650.13,-0.0104,9,3,3,1,0,0
META,2025-12-11,0.1653,652.71,0.004,7,2,2,1,1,0
META,2025-12-12,0.148275,644.23,-0.013,8,6,0,0,1,0
META,2025-12-15,0.34044545454545455,647.51,0.0059,11,4,5,2,0,0
META,2025-12-16,0.14936,657.15,0.0149,5,1,1,0,0,1
META,2025-12-17,0.25046,649.5,-0.0116,5,3,2,0,0,0
META,2025-12-18,0.041999999999999996,664.45,0.023,2,1,0,0,1,0
META,2025-12-19,0.15208333333333332,658.77,-0.0085,12,4,4,0,2,0
META,2025-12-22,0.2746571428571429,661.5,0.0041,7,3,3,1,0,0
META,2025-12-23,0.18893333333333331,664.94,0.0052,3,2,0,0,0,0
META,2025-12-24,0.3393333333333333,667.55,0.0039,6,3,1,0,0,0
META,2025-12-26,0.2461,663.29,-0.0064,9,5,4,0,0,0
META,2025-12-29,0.0208,658.69,-0.0069,2,0,2,0,0,0
META,2025-12-30,0.08096666666666667,665.95,0.011,3,0,0,0,1,0
MSFT,2022-01-10,0.3062,314.27,0.0007,2,1,0,0,0,0
MSFT,2022-01-12,0.3458,318.27,0.0104,2,0,2,0,0,0
MSFT,2022-01-18,0.6269,302.65,-0.0243,1,0,1,0,0,0
MSFT,2022-01-24,0.39425,296.37,0.0011,2,1,1,0,0,0
MSFT,2022-01-25,0.3574,288.49,-0.0266,1,0,1,0,0,0
MSFT,2022-02-01,0.25630000000000003,308.76,-0.0071,2,0,1,0,0,0
MSFT,2022-02-03,0.393,301.25,-0.039,1,0,0,0,0,0
MSFT,2022-02-07,0.3839,300.95,-0.0163,1,0,1,0,0,0
MSFT,2022-02-10,0.4728,302.38,-0.0284,1,1,0,0,0,0
MSFT,2022-02-11,0.20105,295.04,-0.0243,2,0,1,1,0,0
MSFT,2022-02-14,0.23675000000000002,295.0,-0.0001,2,1,0,0,0,0
MSFT,2022-02-15,0.4364,300.47,0.0185,2,1,1,0,0,0
MSFT,2022-02-18,0.24666666666666667,287.93,-0.0096,3,0,1,0,0,0
MSFT,2022-02-22,0.3819666666666666,287.72,-0.0007,3,0,3,0,0,0
MSFT,2022-03-02,0.3605,300.19,0.0178,1,0,0,0,1,0
MSFT,2022-03-04,0.3245,289.86,-0.0205,2,0,2,0,0,0
MSFT,2022-03-08,0.338,275.85,-0.011,1,0,1,0,0,0
MSFT,2022-03-11,0.2884,280.07,-0.0193,1,0,0,0,1,0
MSFT,2022-03-14,0.3986,276.44,-0.013,1,0,1,0,0,0
MSFT,2022-03-16,0.26494999999999996,294.39,0.0252,4,1,1,0,1,0
MSFT,2022-03-23,0.2446,299.49,-0.015,1,1,0,0,0,0
MSFT,2022-03-24,-0.1716,304.1,0.0154,1,0,0,0,0,1
MSFT,2022-03-28,0.034449999999999995,310.7,0.0231,2,1,1,0,0,0
MSFT,2022-03-30,0.2786,313.86,-0.0049,2,2,0,0,0,0
MSFT,2022-04-01,-0.3068,309.42,0.0036,1,0,0,0,1,0
MSFT,2022-04-04,0.2475,314.97,0.0179,2,1,0,0,0,0
MSFT,2022-04-05,0.4491,310.88,-0.013,1,1,0,0,0,0
MSFT,2022-04-06,-0.2457,299.5,-0.0366,1,1,0,0,0,0
MSFT,2022-04-12,0.4278,282.06,-0.0112,1,1,0,0,0,0
MSFT,2022-04-20,0.3626,286.36,0.0037,1,0,0,0,0,0
MSFT,2022-04-22,0.3715,274.03,-0.0241,1,0,1,0,0,0
MSFT,2022-04-26,0.3594,270.22,-0.0374,1,1,0,0,0,0
MSFT,2022-04-27,0.358,283.22,0.0481,1,1,0,0,0,0
MSFT,2022-05-03,0.4519,281.78,-0.0095,1,0,1,0,0,0
MSFT,2022-05-04,0.3846,289.98,0.0291,1,0,1,0,0,0
MSFT,2022-05-06,0.3057,274.73,-0.0094,1,0,1,0,0,0
MSFT,2022-05-09,0.3421,264.58,-0.0369,1,1,0,0,0,0
MSFT,2022-05-10,0.2109,269.5,0.0186,1,0,1,0,0,0
MSFT,2022-05-16,0.1435,261.5,0.0015,1,0,0,0,1,0
MSFT,2022-05-17,0.25115,266.82,0.0203,2,1,0,0,0,0
MSFT,2022-05-18,0.4209,254.08,-0.0455,1,0,0,0,0,0
MSFT,2022-05-19,0.0794,253.14,-0.0037,1,0,1,0,0,0
MSFT,2022-05-20,0.004749999999999997,252.56,-0.0023,2,0,0,0,0,1
MSFT,2022-05-23,0.3399,260.65,0.032,1,0,1,0,0,0
MSFT,2022-05-26,0.3188,265.9,0.0129,1,0,0,1,0,0
MSFT,2022-05-27,0.5716,273.24,0.0276,1,1,0,0,0,0
MSFT,2022-06-01,0.4619,272.42,0.002,1,0,1,0,0,0
MSFT,2022-06-02,0.4463,274.58,0.0079,1,0,1,0,0,0
MSFT,2022-06-03,0.0638,270.02,-0.0166,1,1,0,0,0,0
MSFT,2022-06-06,0.3835,268.75,-0.0047,1,0,0,0,0,1
MSFT,2022-06-08,0.4114,270.41,-0.0077,2,0,1,0,0,0
MSFT,2022-06-09,0.3717,264.79,-0.0208,1,1,0,0,0,0
MSFT,2022-06-10,0.3383,252.99,-0.0446,1,0,0,0,0,0
MSFT,2022-06-14,0.244,244.49,0.0092,1,1,0,0,0,0
MSFT,2022-06-15,0.4323,251.76,0.0297,1,0,1,0,0,0
MSFT,2022-06-21,-0.07844999999999999,253.74,0.0246,2,0,0,0,2,0
MSFT,2022-06-22,0.5001,253.13,-0.0024,1,1,0,0,0,0
MSFT,2022-06-27,0.4443,264.89,-0.0105,1,1,0,0,0,0
MSFT,2022-06-28,0.0433,256.48,-0.0317,1,0,1,0,0,0
MSFT,2022-07-01,0.4909,259.58,0.0107,1,1,0,0,0,0
MSFT,2022-07-05,0.3276,262.85,0.0126,1,0,0,1,0,0
MSFT,2022-07-12,0.4388,253.67,-0.041,1,1,0,0,0,0
MSFT,2022-07-14,0.2655,254.08,0.0054,2,0,1,1,0,0
MSFT,2022-07-19,0.35155000000000003,259.53,0.0208,2,1,0,0,1,0
MSFT,2022-07-20,0.35813333333333336,262.27,0.0106,3,0,3,0,0,0
MSFT,2022-07-21,-0.1134,264.84,0.0098,1,1,0,0,0,0
MSFT,2022-07-22,0.4083,260.36,-0.0169,1,0,1,0,0,0
MSFT,2022-07-25,-0.1196,258.83,-0.0059,1,0,0,0,0,0
MSFT,2022-07-26,0.2658,251.9,-0.0268,2,1,0,0,1,0
MSFT,2022-07-27,0.3417,268.74,0.0669,1,0,0,0,0,0
MSFT,2022-07-29,0.2178,280.74,0.0157,2,0,1,0,0,1
MSFT,2022-08-09,0.4548,282.3,0.0071,1,1,0,0,0,0
MSFT,2022-08-10,0.4192,289.16,0.0243,1,0,0,0,0,1
MSFT,2022-08-11,0.3875,287.02,-0.0074,1,1,0,0,0,0
MSFT,2022-08-18,0.1642,290.17,-0.0039,2,1,0,0,0,0
MSFT,2022-08-19,0.008,286.15,-0.0139,1,0,1,0,0,0
MSFT,2022-08-22,0.4579,277.75,-0.0294,1,0,1,0,0,0
MSFT,2022-08-23,0.132,276.44,-0.0047,1,0,0,0,0,0
MSFT,2022-08-25,-0.1958,278.85,0.0111,1,0,0,0,1,0
MSFT,2022-08-29,0.30385,265.23,-0.0107,2,2,0,0,0,0
MSFT,2022-09-06,0.4112,253.25,-0.011,1,1,0,0,0,0
MSFT,2022-09-09,0.3383,264.46,0.023,1,0,0,0,0,0
MSFT,2022-09-13,0.0791,251.99,-0.055,1,1,0,0,0,0
MSFT,2022-09-14,0.3966,252.22,0.0009,1,1,0,0,0,0
MSFT,2022-09-16,0.08920000000000002,244.74,-0.0026,2,1,0,0,0,1
MSFT,2022-09-22,0.2781,240.98,0.0085,1,1,0,0,0,0
MSFT,2022-09-26,0.361,237.45,-0.002,2,2,0,0,0,0
MSFT,2022-09-28,0.2769,241.07,0.0197,1,0,0,0,0,0
MSFT,2022-09-29,0.4344,237.5,-0.0148,1,0,1,0,0,0
MSFT,2022-10-04,0.1899,248.88,0.0338,1,0,0,0,0,0
